environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
1.6714733033535532,8.66,1.8991179875485542,0.0,0.638,7.386151396692524e-05,-0.017283100594370573
0.6523251860396903,15.02,2.200552367428894,4.0,0.519,-0.00011933004273920888,-0.0669067879174576
1.0367368849500223,7.2,1.916922612182061,1.0,0.921,0.0005485312403950979,0.17831730410453547
0.7466879474879752,16.45,2.5416019934645457,3.0,1.105,0.0013044557458553793,0.5090478952322869
2.454447442303292,13.35,1.682688374173693,2.0,0.394,0.000554103704124721,0.1861220199221576
0.9516578757114464,9.16,2.4561641809223462,1.0,1.238,0.0004055719298157586,-0.030754512633449343
0.7884573603642702,1.75,1.7316555451583497,1.0,0.974,-6.352697822434779e-05,-0.09385197153386518
2.673458756332591,14.05,1.969905654611529,3.0,0.478,-0.00026614576891791623,-0.12327170281724685
1.208960345836975,2.58,1.9416152247724325,0.0,1.492,0.00034958537511863117,0.09084897133290915
2.1294214739848565,5.13,1.7298840655099674,0.0,1.276,0.002148298926613208,0.7775581595303386
2.4362414778067194,10.4,2.1564025828159643,2.0,0.403,0.00018515544941005593,0.0536026589163108
2.2278615467981093,7.19,1.501852701754163,2.0,0.921,0.0004922943910539977,0.18037627435644443
0.08617769624105233,8.02,1.6074359097634274,2.0,1.688,0.0011006533829792235,0.33238838016975636
2.1077860146889784,9.54,1.7681496035889213,3.0,0.609,0.00037069605191855697,0.1408319273553194
2.0215475632609334,9.12,1.8870696490323797,3.0,0.46,0.0005100940233547772,0.17943149942971015
0.4637340162321401,4.25,2.528125768907977,2.0,0.818,0.0008613800437338306,0.3354232657527422
1.4747630091074988,9.03,1.8325814637483102,2.0,0.704,0.001103004519140896,0.4146230325988865
2.506341930508065,8.55,1.8794650496471605,2.0,1.609,0.0018041043641451495,0.6827650910591235
0.35767444427181594,12.71,2.028148247292285,2.0,1.041,0.00036713002277138186,0.11811740233417306
1.5686159179138452,4.0,1.451613827240533,2.0,1.283,-0.0004838221249166085,-0.20523441912268173
1.264126727145683,12.6,2.316487998163037,2.0,0.422,0.002492030277944832,0.967084208731797
2.192770226986839,15.11,2.0930978681273213,3.0,0.469,0.00047276738867358303,0.17367043397205925
2.255493485460195,6.55,1.9851308622085946,0.0,0.57,0.00019504333715989326,0.05104947746651818
1.4609379041156565,5.31,1.4279160358107101,2.0,1.09,0.0006405606013062122,0.2219370697171153
1.7047480922384253,3.97,1.814824742159051,1.0,1.483,0.001937144106603042,0.6839449819217392
0.9477893989335261,9.86,1.8718021769015913,2.0,1.253,-0.00029206290994822516,-0.18034567106181726
2.488234439880675,13.69,1.9387416595767009,2.0,1.162,-4.363771503957316e-05,-0.10695429746064397
